video_id,title,channel_title,publish_time,country,category_id,category_name,language,duration,views,likes,comments
W3St2AVsfz0,Stop Comparing Journeys 🚫,Afrimax English,2026-01-17T16:36:30Z,ZA,22,Entertainment,en,PT1M20S,1836586,182662,875
eeAFBQ9LUTw,Spotted my dog sleeping on the table today... He was shocked when I caught him 🤣 (🎥: ViralHog),LADbible Shorts,2026-01-17T18:00:00Z,GB,24,Entertainment,en,PT27S,1826716,70247,1453
3Qo4AEEOkrA,Phú Lê - Người Anh Đáng Kính | EDIT,Bụi Đời Có Học,2026-01-14T10:37:26Z,VN,24,Entertainment,vi,PT53S,1818471,24369,388
-x9u35xh6UA,Game dễ mà ủng hộ mình nhé 🤣#longvu #haihuoc,Long Vũ Ðây Ròi,2026-01-16T04:42:06Z,VN,22,Entertainment,vi,PT1M22S,1797464,0,625
ucF01NeB_i0,You Won’t Believe What This Crocodile Did When the Owner Spoke!,OTOMAN,2026-01-13T12:31:34Z,ZA,22,Entertainment,en-US,PT20S,1795573,27960,35
JZym1owNviw,രാജേഷേട്ടൻ ഇപ്പോ വരും ✌️😌,Babithababi,2026-01-15T11:20:14Z,IN,24,Entertainment,en,PT1M,1784725,75722,154
r9Iyw9SiShY,Lisa's manager is not a joke,SrJinxed,2026-01-16T02:30:49Z,SG,24,Entertainment,en,PT16S,1777400,36419,181
6EuKnQk8l54,Cobra Kai Actor BITES Co-Star 😱,badgebodycam,2026-01-18T00:13:21Z,GB,22,Entertainment,en,PT59S,1773928,70666,5911
hHUcnXwmdzI,#pov #fyps #skit #comedy #foryous #viral #acting #storyime #tools #diy #shorts #youtube,Leaai,2026-01-17T02:03:30Z,ZA,22,Entertainment,en,PT56S,1753460,27309,79
xUWc8QBTekw,Keep playing #comedyshorts #funny,Kingsley Maduabuchi Ugwu,2026-01-13T17:42:12Z,ZA,22,Entertainment,en,PT19S,1742946,26451,124
VdW5qHp6Abg,He Sold His Car After 34 Years and Broke Down Crying❤,FeelFrame,2026-01-15T22:00:30Z,ZA,22,Entertainment,en,PT19S,1741301,0,707
BW61cvoOQj8,"This is so funny, l couldn't stop laughing #funny#doddlersoftiktok #funnyvideos#duet",Taniru Yalo,2026-01-18T10:17:52Z,AU,22,Entertainment,en,PT59S,1740942,20517,90
fi-AfLvHVuw,This Guy Makes $8k Per Month!,Caleb Hammer,2026-01-16T22:00:47Z,CA,27,Entertainment,en,PT48S,1711794,86920,906
X4ZTD1L1gBo,TikToker Khiến Internet Phát Điên Với Màn Đếm Ngược 1.356 Ngày Chỉ Để Cho Vui #shorts #thangbiettuot,Thắng Biết Chút,2026-01-16T08:00:00Z,VN,22,Entertainment,vi,PT38S,1707139,58461,276
r7uiPrrBgS4,Sóc j cơ💀 cre:uyph1008 #shorts #memes #haihuoc #fypシ,𝐈𝐫𝐨𝐡𝐚ℂ𝕙𝕒𝕟,2026-01-13T11:15:28Z,VN,22,Entertainment,vi,PT19S,1689492,17525,400
XOLi36F7wtU,Tổng hợp những video cảm động phần 21,Tiểu Lợn,2026-01-13T10:00:56Z,VN,1,Entertainment,vi,PT36S,1670289,15025,96
--TgaZJ4rgQ,Rush Hour 2 (2001) | Shopping Turns Awkward for Carter,Chloer,2026-01-14T11:07:05Z,SG,1,Entertainment,en-US,PT53S,1648764,53023,550
6aHmOGYYzGg,Is this what a world run by robots looks like?,ClipChic,2026-01-16T01:00:10Z,US,1,Entertainment,en-US,PT59S,1645624,96472,3920
wWEYXmYjNGs,Game of Lies (Part 12),Godfrey Twins,2026-01-18T21:02:33Z,AU,24,Entertainment,en,PT47S,1642390,147420,157
gPr6n7e4KrA,This Pizza Delivery Made Everyone Stop,Warm Land,2026-01-17T21:16:10Z,NZ,22,Entertainment,en,PT38S,1640357,107409,294
EzQLfeFX8ac,Bắp báo bị sâu răng,Bắp Vlog,2026-01-12T03:45:02Z,VN,22,Entertainment,vi,PT23S,1632751,16026,24
tLhd868Dojo,How did my son grow up in a blink of an eye?🥹,Christina and Anna,2026-01-15T22:35:35Z,SG,27,Entertainment,en,PT16S,1628074,0,939
XPriDL_H4YY,"Competition noy, Collaboration ❤️",Your Bong Guy,2026-01-14T10:59:33Z,IN,27,Entertainment,bn-IN,PT1M9S,1622303,111327,708
gU_GAAvryn4,She realized Manon was now there😩 #katseye #yoonchae #manon,Kommotion,2026-01-17T16:21:23Z,SG,22,Entertainment,en,PT25S,1611955,102315,840
ttpTf1brI-A,POV: You Wake Up at 2AM and See THIS 😳,K.C Trippin Tv ,2026-01-17T22:15:01Z,US,10,Entertainment,en,PT15S,1607524,62826,4263
t0sJZI49VVw,"NHẢY XUỐNG BIỂN ĐỂ CỨU TIỂU MAI, AI NGỜ CHUYỆN LẠ 🌊😱#short",VUI VÔ CÙNG,2026-01-17T04:11:48Z,VN,22,Entertainment,vi,PT25S,1599857,25769,15
fLGxzo3ENhw,Yeh toh highest score hogaya 😅🤪 #couplecomedy #dubai,Awez Darbar,2026-01-17T12:59:09Z,IN,24,Entertainment,hi,PT20S,1586574,50646,168
1_6DGX9ARns,"Cách khắc chế câu ""ai hỏi?"" 🗿☠️",KietSoMall,2026-01-14T09:30:03Z,VN,24,Entertainment,vi,PT32S,1571172,0,2683
JSLQ1wwPHSE,Khi đứa con gái biết giận dỗi kiểu này #shorts,Mèo Lém Lỉnh,2026-01-17T10:15:28Z,VN,22,Entertainment,vi,PT39S,1570795,14626,21
_eGN8QCi_O8,Relatable ?? | RS 1313 SHORTS | Ramneek Singh 1313,RS 1313 SHORTS,2026-01-17T07:30:16Z,IN,24,Entertainment,hi,PT26S,1562353,39184,53
CSuZObO-_NE,Don’t miss the end 🤣🔥 #mabucrush,Mabu Crush,2026-01-18T09:17:21Z,IN,23,Entertainment,ta,PT50S,1557363,109971,149
57RysKlZnSI,Kaakum Vadivel ! 🧿 Murugan 🦚  #devikaanambiaar #vijaymaadhhav #shorts #short #viral #trending,Vijay Maadhhav,2026-01-15T07:30:08Z,IN,24,Entertainment,ml,PT32S,1547369,55600,708
0wUjxjxzYug,This Girl Is Fooling Everyone! 😱😂,Nairo,2026-01-15T22:00:01Z,ZA,24,Entertainment,en,PT16S,1542448,20081,38
A9XDGVDxqn0,Ối rồi ôi hỏng cái nón của tôi rồi. #haiuoc #funny #xuhung #xuhướng,Vũ Tuyển Vlog,2026-01-13T14:11:38Z,VN,22,Entertainment,vi,PT16S,1538249,5417,28
1-XmxhGKPjo,Bro Was Just Trying To Find His Purse 😂 | The Chit Show | #shorts,Scene Empire,2026-01-17T20:00:01Z,AU,24,Entertainment,en,PT33S,1530202,92807,434
3bZRcF6H5E8,When 2 mages battle… (ib: @PunkeyDoodles8 ) #anime #frieren,KingChris,2026-01-17T18:14:03Z,SG,24,Entertainment,en,PT34S,1511741,156077,2063
6xPkAfli0Zs,When you meet a bad theme park guest pt. 3,jeremy on easy,2026-01-18T20:31:01Z,US,24,Entertainment,en,PT1M5S,1508098,66171,219
dWUnMXpszmc,What other things do teachers say?#school #schoollife #teachers #students,Madeleine Robertson,2026-01-13T12:18:51Z,GB,24,Entertainment,en-US,PT30S,1505113,13334,190
AJsIenzWf2Q,EM BÉ RÁI CÁ HAM ĂN,Mai Đi Ăn Nha!,2026-01-17T04:45:00Z,VN,22,Entertainment,en,PT21S,1497542,16448,28
9-jnYRBXhWU,Girl friend ஓட ஊர் சுத்த leave போடுறாங்க madam😂 #kalyanamalai #pongal,Kalyanamalai,2026-01-16T05:00:10Z,SG,24,Entertainment,ta,PT47S,1495540,37605,105
ptMxe5pJSCc,Rakai Admits He Had to Play It Cool With Piper Rockelle 😭,Undercooked clips,2026-01-17T18:46:29Z,US,24,Entertainment,en-US,PT14S,1493757,43988,203
QHOlHV7yN2M,Đuổi hình bắt chữ | Tập 1 #shots #chungcui,Chung Củi TV,2026-01-15T04:50:00Z,VN,22,Entertainment,vi,PT24S,1483137,37598,7984
YRF5-pR3U0Y,Vận mệnh cả lớp phụ thuộc vào một nụ cười,Không Phí Tiền Mạng,2026-01-17T10:06:08Z,VN,24,Entertainment,zxx,PT50S,1477532,32856,212
cX2DkCwdYBY,Cuộc Chiến Của Bầy Muỗi Like & Subscribe #shortvideo,Tâm Sự Chuyện Đời,2026-01-16T09:18:22Z,VN,27,Entertainment,vi,PT24S,1474707,49493,20
hr0zBo-PT4A,“Nobody expected THIS backflip at the wedding 😳#funnywedding #shorts,wabwire jesse official ,2026-01-13T08:00:58Z,ZA,22,Entertainment,en,PT10S,1463610,8501,139
o8K87j8lZsw,Honesty and Goodness Conquer All #lifelessons,Vitalis Way,2026-01-17T00:49:53Z,ZA,22,Entertainment,en,PT1M52S,1463399,86811,1189
sz1-xELPWpg,Khi Kẻ Chiếm Dụng Lợi Dụng Kẽ Hở Luật Pháp,Khá Lằng Nhằng,2026-01-17T10:57:26Z,VN,27,Entertainment,en-US,PT1M13S,1460318,47232,1503
WN6xuG5uQhc,Who can find the item first? 🤔,Team Titan Official,2026-01-17T06:09:24Z,SG,22,Entertainment,en,PT1M24S,1448029,73076,352
BEAaLe56qQ4,Dance ஆட சொன்னா என்னடா பண்றீங்க? 😂 | Pongal Celebration - Ep-04 | Vj Siddhu Vlogs,Vj Siddhu Vlogs,2026-01-18T04:30:07Z,IN,22,Entertainment,ta,PT21M46S,1440155,95380,832
LTxg8Zf5UYU,#shorts#funny#love#music#trending#youtubeshorts#youtube#fyp#foryou,Scarlett,2026-01-13T16:00:40Z,VN,24,Entertainment,en-US,PT39S,1427462,30011,61
32oOiRyGt5M,Cậu bé bị sưng đầu kỳ lạ sau khi ăn kẹo Airhead #chuyenla #giaitri #shorts,Tiếng Cười Kiến Thức,2026-01-14T12:00:06Z,VN,24,Entertainment,vi,PT21S,1420007,16761,56
Nzc-bS5daoQ,Kite Chesindi😜🪁#shorts #kite #charanspy #trending #viral #funny,Charan Spy,2026-01-18T05:13:28Z,IN,24,Entertainment,te,PT53S,1419179,0,51
ijoQDvSqFgI,‘കരയാനും പാടില്ലേ വേദന കൊണ്ടാ സാറേ...’,Mathrubhumi,2026-01-16T12:41:33Z,IN,22,Entertainment,ml,PT51S,1413209,37527,732
g8bChqMAIU8,ചേട്ടാ ചായക്ക് ചൂടുണ്ടോ..? | Malayalam Short Film out now #shortfilm #love,Touchings,2026-01-13T12:31:08Z,IN,24,Entertainment,ml,PT50S,1408751,60074,395
nmXpf_H_5DY,#shorts - Chammak Chandra & Sattipandu Ultimate Comedy Performance #extrajabardasth #comedyshow,ETV Jabardasth,2026-01-13T12:45:09Z,IN,23,Entertainment,te,PT41S,1397979,30166,8
I6qJR1WQFQo,#fyppppppppppppppppppppppp #foryoupage #satisfying #comedy #marrkadams,cactus,2026-01-16T17:31:27Z,ZA,22,Entertainment,en,PT49S,1380381,82657,2011
ZwdRAdlO6U8,Đừng bao giờ chơi bài với một người đang đeo găng tay 😳,Mạnh Mới Mẻ,2026-01-13T13:13:07Z,VN,22,Entertainment,vi,PT18S,1370913,11399,8
r79H2VVUJ4w,Sajan Sajan 😂💃 #neetubisht #funny #lakhneet #comedy #youtubeshorts #trending #dance,Neetu Bisht,2026-01-17T15:30:38Z,IN,24,Entertainment,hi,PT20S,1369158,54823,2169
PZOS1Rdom98,Chú tê giác thông minh cứu sống cây dừa ở sa mạc,Giải trí vui AI,2026-01-15T23:00:37Z,VN,22,Entertainment,vi,PT32S,1353724,33477,92
iDOu6WJCrh0,Một Đứa Giữ Nắp Nồi 1 Đứa Phù Phép,Lào Cai Online,2026-01-17T07:07:59Z,VN,22,Entertainment,vi,PT11S,1349557,23454,1397
BVs3GSVd2Kc,That one Area Kid🤡watch till the end😁#sharmilageorge #shorts,Sharmila George,2026-01-17T12:01:26Z,IN,22,Entertainment,en-IN,PT1M16S,1345157,61934,285
YY7kxfq2pUk,"He was already dead, he just didn’t know it yet… #morbidfacts",Morbid Facts,2026-01-17T20:45:03Z,US,27,Entertainment,en,PT42S,1339167,122635,3995
SglmRHUx7Ts,Thỏ và Rùa thi chạy đua 🤣,NgongEm Review,2026-01-14T11:24:29Z,VN,22,Entertainment,vi,PT24S,1338481,17921,16
QZmJbVJI9Z0,"#movie 1883: Ennis Proposes to Elsa with a Horse | Episode 8 ""The Weep of Surrender""",Roseanne,2026-01-18T11:26:25Z,AU,1,Entertainment,en-US,PT42S,1337403,67893,1145
akJ1UIKfLLg,có làm thì mới có ăn #ytshorts #haihuoc,ĐĂNG - FUNNY,2026-01-14T10:53:08Z,VN,22,Entertainment,vi,PT25S,1326759,15201,25
UIZN36xwb2Y,British vs. Australian things!,Speakeasy,2026-01-17T12:26:13Z,GB,22,Entertainment,en,PT20S,1319081,27348,347
v8PfZsZmo8U,He Had Never Tried Pasta Before — What He Cooked Left Chefs in Shock!,Bimbo,2026-01-17T05:38:57Z,SG,22,Entertainment,en,PT46S,1315328,112877,611
G3jd-qPIj_k,Pongal holidays over🥹Kandippa twist irukku🤣Just For Fun😅🤣 #comedy #trending #autokaaran18  #twist,Auto Kaaran ,2026-01-18T12:00:22Z,SG,24,Entertainment,ta,PT1M30S,1310280,132695,229
T0m5vwF8A-U,Tưởng không lọt mà lại lọt không tưởng #dongvat,LYsT 147,2026-01-14T03:55:17Z,VN,24,Entertainment,vi,PT11S,1295174,30333,537
v2epGa3NbOE,WORST allergic reaction I’ve ever had! how could he forget?? 😩 #truestory #couple #comedy,Clarissa Hen,2026-01-17T20:43:01Z,SG,22,Entertainment,en,PT32S,1291026,74516,356
O-XPORVzCKI,Có crush cùng lớp | Tuổi học trò 🤣🤣 #shorts #haihuoc #funny #giaitri #haihuocvuinhon,Vịt Không Ngờ,2026-01-16T09:44:00Z,VN,24,Entertainment,vi,PT10S,1286958,15056,94
1dj_6Iyuygw,Heera is very naughty ☺️ #seemavinaylamba  #seevila,seeVi la,2026-01-18T03:26:25Z,IN,23,Entertainment,hi,PT10S,1285762,14032,3
G8aHtsEcZrA,Rich Friend House Alaparaigal 🤣| Wait for it | Share with your Friends😂 #shorts #jennimj #ytshorts,Jenni MJ,2026-01-18T11:30:21Z,IN,22,Entertainment,ta,PT1M19S,1281261,85541,227
VP5aNWg8Y0Y,Suddenly the crazy boy turned upside down and entered the pool 🤯😭#shorts #football,Toon Nation,2026-01-16T12:30:03Z,ZA,24,Entertainment,en,PT17S,1281214,10261,12
waH9T9Avn8A,Logan Paul Challenged a Kickboxing World Champion,Rico Verhoeven,2026-01-16T15:33:42Z,GB,22,Entertainment,en,PT33S,1275975,49762,704
Pjkn3P97c20,Yes or No? (Make a random drink challenge) Part 95,Godfrey Twins,2026-01-17T20:10:07Z,GB,24,Entertainment,en,PT49S,1267856,125786,269
GiKI75bj_-0,The Power of Bubble Gum,im_siowei,2026-01-18T13:30:28Z,SG,23,Entertainment,en-US,PT43S,1262754,41582,399
o3nK_S9qIx0,Quần đã rộng mà còn đứt chun,Ngộ Radio,2026-01-14T13:35:02Z,VN,22,Entertainment,vi,PT16S,1243939,26094,168
l1V_E1cAXOI,"Hóa ra khi truyền dịch, kim tiêm màu khác nhau thì cảm giác đau cũng khác nhau #xinhhetnac #shorts",Xinh Hết Nấc,2026-01-16T01:12:11Z,VN,26,Entertainment,vi,PT33S,1241587,21377,2310
1KkE0LxdjkA,Guess the Liar… Then the ‘Dog’ Reveal Broke Everyone 😂🐶,Brain Blast,2026-01-17T23:57:39Z,SG,27,Entertainment,en-US,PT1M,1235498,35258,54
TOhJ1RzCvwE,Lucy's brain evolution 100% power #scifi,Movie Flash Cuts,2026-01-14T19:45:01Z,SG,24,Entertainment,en,PT1M,1229771,80055,437
e3D7Fj1PsWk,Salvation (ft. Forts) | For Demacia 2026 Season 1 Cinematic - League of Legends,League of Legends,2026-01-07T15:55:06Z,VN,20,Gaming,en,PT4M55S,48096057,307084,15878
sd5e2mgncys,LEVEL 1-100 LEGO THEME PARK...,TD BRICKS,2025-12-22T16:13:54Z,NZ,24,Gaming,en,PT8M48S,14215976,41193,3356
2FE7pOBbRn8,We Built America in Minecraft,MrBeast Gaming,2026-01-17T17:00:05Z,VN,20,Gaming,en,PT21M25S,11612487,438792,52726
q_zX1UdJVcM,The Far Lands - Animation vs. Minecraft Shorts Ep 38,Alan Becker,2025-12-20T13:00:06Z,NZ,1,Gaming,en,PT9M10S,8664483,247065,16966
ejJzoB2J--U,Minecraft Speedrunner VS 4 Hunters REVIVAL,Dream,2026-01-10T21:30:11Z,AU,20,Gaming,en,PT50M44S,8454170,348633,24624
8S0JcaNksmE,Everyone can get Finx for FREE! #RandomBS,Brawl Stars,2026-01-13T08:02:22Z,NZ,20,Gaming,en,PT3M49S,7484885,133104,8607
i8rHcYHCi0Q,At Dead of Night SPECIAL FINALE,CoryxKenshin,2025-12-19T19:05:46Z,NZ,20,Gaming,en-US,PT1H19M3S,7055588,319419,30913
z7j-pe2xblc,"🔴Trực Tiếp || U23 Việt Nam vs U23 UAE | 22h30  ngày 16/01 ,U23 châu Á ||Simulation Video Games",bongdavolga,2026-01-16T18:27:04Z,VN,20,Gaming,vi,PT2H45M47S,6398504,9448,46
s0UdN6baK2c,Unstable SMP: The Battle for The Great Sea,Wemmbu,2025-12-28T14:01:32Z,NZ,20,Gaming,en-US,PT1H9M9S,5303566,206689,27811
7JOTUUStHeQ,Do NOT Draw This In Mario Odyssey... (SCARY),Manx Ninja Pig,2025-12-20T14:26:51Z,IE,20,Gaming,en,PT19M26S,5273377,57269,1728
Wcgk8gEV334,I Got Trained By a Minecraft Spear Master,FlameFrags,2026-01-08T14:00:49Z,NZ,20,Gaming,en-US,PT1H33M50S,5164263,186489,25408
ErnWUbjOKoU,SIDEMEN AMONG US DUMPER ROLE: COLLECT DEAD BODIES & HIDE THEM,MoreSidemen,2025-12-23T19:20:00Z,NZ,22,Gaming,en-GB,PT53M13S,5060760,148495,4591
-poSVOan2fw,The Prototype | Poppy Playtime Chapter 5 Cinematic Trailer,Mob Entertainment,2026-01-10T18:00:01Z,NZ,20,Gaming,en,PT1M46S,4799707,306678,22160
ItFQly6cSj4,"🔴If I Miss A Word, My Treadmill Gets FASTER😭",BUKO,2026-01-17T19:10:38Z,US,20,Gaming,en-US,PT2H2M40S,4688278,9672,20
ZNvlOFxNk4U,NOOB VS PRO: DEER CULT HOUSE BUILD CHALLENGE in Minecraft 99 Nights in a Forest!,Maizen,2025-12-17T11:01:09Z,NZ,20,Gaming,en,PT21M36S,4159621,26301,1331
gxmjIf-AYTM,100 Players Simulate World War in GTA,Wanted ⭐,2025-12-14T13:00:31Z,NZ,20,Gaming,en,PT1H33M47S,4130254,109678,8710
FW095YeIhmU,I Survived the Unstable SMP Purge,Parrot,2026-01-15T14:00:32Z,AU,20,Gaming,en,PT1H12M56S,4129681,163767,24597
6Y1sQPyhz5s,Deadpool: The Merc with a Mouth | Character Reveal | Marvel Rivals,Marvel Rivals,2026-01-13T18:00:07Z,AU,20,Gaming,en,PT2M24S,3391512,125989,5781
XRgOPWisuog,EXTREME SHARK GAME!!!,Sylex,2026-01-17T14:34:27Z,VN,24,Gaming,en,PT12S,3187912,31830,0
NtmA1nQTg2w,I Became A TAXI Driver.. (VR),Foltyn,2026-01-15T20:03:58Z,NZ,20,Gaming,en-US,PT15M41S,2903738,25513,4112
r1KSVg3-omc,From Fan Art to Heroes: Wizard & Ice Golem!,Clash Royale,2026-01-03T13:01:38Z,NZ,20,Gaming,en,PT1M25S,2867109,92602,2857
z_9YQ-5eh_c,JeraiCathy Live Stream,JeraiCathy,2026-01-17T15:18:33Z,AU,20,Gaming,en,PT1M11S,2771188,6571,90
eDk8xVjVkhI,New BRUNO MARS CONCERT UPDATE + New Brainrots!,CaylusBlox,2026-01-17T21:14:30Z,NZ,20,Gaming,en-US,PT3H27M20S,2744217,37617,678
pL6DQ2qGr3g,When Me 163s Battled P-51s,Yarnhub,2025-12-25T09:30:07Z,NZ,1,Gaming,en,PT11M24S,2677187,50147,2255
-btfN5MwWrU,This NEW Game is Hilariously Creepy,SMii7Yplus,2025-12-22T20:13:00Z,SG,20,Gaming,en,PT55M40S,2601663,109883,2371
NDk_ocH0CbU,RoBros Play Roblox Scary Shawarma Kiosk: The ANOMALY,RoBros,2025-12-25T18:42:31Z,SG,20,Gaming,en-US,PT19M39S,2557821,19013,3890
M3YBZSkdN20,I Beat Minecraft From ONLY BEDROCK,Beppo,2026-01-05T18:59:47Z,NZ,20,Gaming,en,PT22M10S,2545865,72276,3530
EfhMEZbf5Yk,"never trust your ""teammate""",JudeLow,2026-01-10T13:30:31Z,NZ,20,Gaming,en,PT23M33S,2399413,109526,5815
BCJlqv8WvB8,Animation vs. Roblox,ObliviousHD,2026-01-09T14:25:27Z,SG,24,Gaming,en-GB,PT9M3S,2306598,162316,49217
X8XvSM35u9w,"I Made $108,063,600 Exploiting the Entire Economy With Just 1 Item",Let's Game It Out,2026-01-17T15:29:59Z,US,20,Gaming,en,PT29M3S,2296477,122275,3776
3rzV2GbvP7w,🔴 TRỰC TIẾP Việt Nam vs uae - VIDEO GAME SIMULATION,Mr Ceking Gaming,2026-01-16T18:42:26Z,VN,20,Gaming,vi,PT11M26S,2283537,2009,11
g6N4LDxGJ_w,have video game skins gone too far?,TheRussianBadger,2026-01-08T20:02:39Z,NZ,20,Gaming,en,PT25M24S,2243399,167596,10409
Bv-MA_TbkuY,[Official Restream] M7 KNOCKOUT Stage (Day1) 💙 Burmese 🇲🇲 LIVE🔴,Zay Casting Channel,2026-01-18T15:13:11Z,SG,20,Gaming,und,PT7H56M43S,2169117,53396,53
h4Hm1UE8zLo,WE SWAM TOO FAR IN THE OCEAN..,Tyler & Snowi,2026-01-11T23:02:00Z,NZ,20,Gaming,en-US,PT14M47S,2081314,58870,1177
bP_vzHICa4I,Trump used this to capture Maduro..,Asmongold Clips,2026-01-12T13:36:39Z,NZ,24,Gaming,en,PT3M17S,2071141,101880,14680
eCX8QKaqsgw,"Steal A Brainrot, But Brainrots Can EAT You!",KAYE,2025-12-23T14:01:20Z,IE,20,Gaming,en,PT18M7S,2048468,24626,2847
DwNb3NvRerM,UPPER BRACKET AE VS ONIC - CIVIL WAR!!,CEOKOPAT ALTER EGO,2026-01-18T14:49:02Z,SG,20,Gaming,id,PT1H50M38S,2013379,38561,729
vIYYUIIkP-8,JeraiCathy Live Stream,JeraiCathy,2026-01-18T15:21:08Z,US,20,Gaming,en,PT1M11S,1950042,5422,59
gGB2Z9QkVqI,FINALLY.. SEA 4 UPDATE In Blox Fruits..! 🌊,JuJuBo TV,2026-01-10T13:06:03Z,VN,20,Gaming,en,PT11M16S,1875593,32877,4583
87s-SRsge0Q,SÉNÉGAL vs MAROC - Finale Coupe d'Afrique des Nations 2025 aujourd'hui | Simulation PES,Football Live,2026-01-18T23:20:28Z,CA,20,Gaming,en,PT3M4S,1792534,5404,9
x3wGB7HK7Vs,Minecraft Horror Films Are Actually Scary...,Joe Bart Games,2026-01-04T21:26:51Z,IE,20,Gaming,en-US,PT53M50S,1707568,63415,3208
wBu6VQMSkzI,Taxi Driver VR Simulator,Daz Games,2026-01-11T18:00:12Z,NZ,20,Gaming,en-GB,PT42M49S,1703332,65456,2757
2uyOVojPHH0,MOM BECOMES A GAMER FOR HER SON!,Foltyn Reacts,2026-01-07T00:42:13Z,NZ,24,Gaming,en-US,PT22M,1703010,24630,4946
SUVKElTzOrA,Does Hytale Have Glitches? - Hytale A Perfectly Balanced Game With No Exploits,The Spiffing Brit,2026-01-15T21:37:19Z,AU,20,Gaming,en,PT16M3S,1653957,80108,2641
cmZbMayiTfI,AI WENT TOO FAR..,Tyler & Snowi,2026-01-02T23:13:00Z,IE,20,Gaming,en-US,PT21M55S,1630110,109019,4021
gwUmmpBtxUc,ROBLOX RESPONDED,KreekCraft,2026-01-10T01:01:18Z,ZA,20,Gaming,en-US,PT15M5S,1609798,50891,13396
4ishXNW-yfU,How to Fake an Entire Esports Career Without Ever Playing - The Multi-Year Scheme of Tokyogurl,Mujin,2026-01-07T17:58:48Z,NZ,24,Gaming,en,PT28M54S,1609384,51800,5431
PpNLVUStKik,No one can talk on Roblox anymore..,Flamingo,2026-01-15T04:35:40Z,NZ,20,Gaming,en,PT11M53S,1586452,85518,6379
E7gCMmUePSk,This horror game looks like real life...,jacksepticeye,2026-01-07T18:31:12Z,NZ,20,Gaming,en,PT1H15M24S,1569159,77703,3393
xg0Iu_PIerY,How I Tricked a Pokemon Tournament,WolfeyVGC,2025-12-27T16:00:27Z,NZ,20,Gaming,en,PT1H39M16S,1556220,52053,3068
q_ARkfDewOM,"$10 vs $10,000 Theme Park",Aj Shabeel,2025-12-30T18:00:26Z,NZ,24,Gaming,en,PT21M44S,1548207,24304,800
oRkFD80oy-k,We Played The Most Extreme Game of Tag... Again,SMii7Y,2026-01-17T21:43:00Z,US,20,Gaming,en,PT20M47S,1474692,84251,1923
yDdO-yu74zg,Bình Luận Tiếng Việt: NS vs HLE l DRX vs T1 | LCK CUP 2026,LCK Tiếng Việt,2026-01-18T13:34:35Z,VN,20,Gaming,vi,PT5H33M45S,1469952,9808,54
HEdEAFcV5xE,FAST FREDBEAR CAN TELEPORT NOW..,Aimin,2026-01-14T23:13:11Z,AU,20,Gaming,en,PT22M6S,1467933,38549,6441
GMB4ehCA5JE,Minecraft Manhunt 2v2v2 (Chained Together),Sapnap,2026-01-01T21:18:42Z,NZ,20,Gaming,en,PT52M7S,1464666,53338,2435
QecYurQmi44,STEAL A BRAINROT GIVEAWAY LIVE | STEAL A BRAINROT FREE SECRETS + FREE BRAINROT GODS,Joxy,2026-01-17T23:27:12Z,AU,20,Gaming,en,PT21S,1451302,29892,81
IZU9VRQgv8c,Tôi dẫn Mr Beast đi tham quan Việt Nam,Neji Coconut,2026-01-17T17:28:02Z,VN,20,Gaming,en-US,PT11M34S,1449366,68706,4506
ZdXTPqQu6GM,MR - Marvel Rivals Shenanigans,Lythero,2026-01-16T23:59:31Z,US,20,Gaming,en,PT2H33M26S,1386482,98501,9418
WsYsNoNjbaw,"Character Trailer - ""Columbina: To Where She Flies"" | Genshin Impact #GenshinImpact #Columbina",Genshin Impact,2026-01-13T04:00:36Z,NZ,20,Gaming,en-US,PT3M48S,1382531,156039,7674
uWOsAQm2tu0,I Ragebaited My Friend with CAMERAS in Minecraft,EYstreem,2026-01-03T01:01:22Z,NZ,20,Gaming,en,PT29M45S,1377751,17194,1291
KPRFrqa5Xso,🔴 LIVE | KNOCKOUT STAGE DAY 1 | M7 World Championship | (ENG),Mobile Legends: Bang Bang,2026-01-18T15:42:51Z,CA,20,Gaming,zh-Hans,PT8H25M41S,1358146,10373,131
4czl4yXIYtA,Rust - THE SOLO LIFE V14,Blooprint,2025-12-23T21:42:08Z,NZ,20,Gaming,en,PT1H29M59S,1317775,45893,2096
M9mFT9BhmDo,STEAL A BRAINROT GIVEAWAY LIVE | STEAL A BRAINROT FREE SECRETS + FREE BRAINROT GODS,Joxy,2026-01-18T05:58:55Z,VN,20,Gaming,en,PT16S,1287864,24688,75
5LGkxW3MERg,This Job Ain’t Easy… (Quarantine Zone Part 2),CaseOh,2026-01-12T23:00:07Z,ZA,20,Gaming,en,PT3H27M21S,1284246,31276,1912
Tyl5LZ-ySYc,Sénégal - Maroc | LA FINALE | Coupe d'Afrique des Nations 2026 | PES 21 Simulation Gameplay,Football Gamer Rony,2026-01-18T23:12:06Z,CA,20,Gaming,en,PT20M6S,1197650,2896,1
p9aL-U8f9tU,NS vs HLE - DRX vs T1 | 2026 LCK CUP,LCK Global,2026-01-18T13:28:15Z,US,20,Gaming,en,PT5H33M15S,1161006,7070,116
flLZfUEwKcI,🔴LIVE | NUT RAIDERS w/ Cloakzy & HutchMF | SLUR SATURDAY | #FartInMyNostrils #BUNGULATE,TheBurntPeanut,2026-01-18T09:13:43Z,US,20,Gaming,en-US,PT9H56M32S,1145252,18442,209
